序号,vid,uid,弹幕
47790,769,318,致敬
47791,140,161,笑死我了我已经开始笑了
47792,549,969,我去，好恐怖
47793,875,374,那可是我的志爱亲朋，手足兄弟     得加钱！！！
47794,13,804,哈哈哈哈哈哈哈哈哈哈哈哈哈
47795,300,599,是真的痛
47796,739,895,妙呀
47797,811,493,一点寒芒先到，随后枪出如龙
47798,780,894,我的没时间狐闹
47799,417,206,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
47800,268,105,585
47801,94,909,别刷上限200了 群红包上限2w
47802,91,652,wc
47803,925,790,两只老虎爱跳舞～
47804,367,606,07年房价也不高啊
47805,60,80,这个怎么交易？
47806,259,303,亲爹降临术笑死了
47807,818,12,致敬
47808,245,877,畜生
47809,698,808,致敬英雄
47810,57,755,鲸落
47811,281,273,河南倒斗的可多了
47812,903,291,有用
47813,522,85,LR
47814,175,569,【】‘’；？
47815,666,731,致敬
47816,475,145,海王星看起来就很贵。。。
47817,802,854,什么哈哈哈哈
47818,146,245,致敬
47819,318,90,费米问题
47820,675,697,看到这里觉得你真的很有勇气！！！！！
47821,943,720,气氛逐渐无敌
47822,199,122,哈哈哈哈
47823,852,363,浙大!!
47824,896,158,去吃灰吧
47825,745,823,哈哈哈哈哈哈哈哈哈哈哈
47826,334,255,说得好
47827,517,438,甩锅
47828,909,678,建议学习乌鸦哥，掀桌走人，为大家节省时间，都早点回家
47829,277,433,王五竟是我自己
47830,255,390,凯旋而归
47831,875,428,帮朋友看看
47832,661,964,同一时间才能比较。
47833,350,720,到这里投币了
47834,10,848,620
47835,774,168,哈哈哈哈哈哈哈哈哈哈哈哈
47836,450,892,大剑
47837,636,527,怎么有点咖喱味!
47838,665,533,均衡这一帮
47839,458,335,哈工大
47840,20,781,易感期？
47841,823,870,罗翔还会数学
47842,295,306,魔   仙   彩   石
47843,796,54,其实也还行，挺好看的，也没亏多少
47844,855,144,我不喜欢太瘦的
47845,953,174,1
47846,887,80,这不止一米吧。。
47847,777,681,我们也要先要有句子呀
47848,758,59,机长嘎啊啊啊啊啊啊啊啊啊
47849,899,180,又不是游戏装备  还极品。。。  直接让你进去
47850,962,720,唉……抱抱
47851,885,507,甩锅小能手
47852,581,2,为什么考公务员要考这种东西？
47853,570,867,up好可爱哈哈哈
47854,688,495,设计院真的太苦了 花出的时间和工资不对等
47855,934,688,在哪找呀b站人物素材
47856,455,171,谁敢保证房价还会持续这样涨下去？
47857,750,945,打卡
47858,203,672,退群就行了，管他这么多
47859,813,779,超究极死神飞弹呢？
47860,850,191,三连了
47861,692,823,这也有仓鼠？
47862,61,330,国外会有这种奴役回答嘛
47863,176,494,up主长得就像饭局中经常会看见的人
47864,273,301,直接领导就拜拜了
47865,275,629,致敬
47866,294,224,300
47867,162,86,我一般叫R
47868,893,775,学习
47869,643,430,世界500强---KFC
47870,481,99,姐姐
47871,69,332,错里亚卡痛！
47872,540,170,我的天
47873,669,591,时空穿越 活动限定
47874,426,149,全场欢呼！
47875,13,324,妖气真重
47876,493,509,缪糕！！！！
47877,374,907,啊哈哈哈哈哈哈哈哈哈哈哈哈xswl
47878,448,626,入群收费，见多了
47879,756,966,妹子是淮南的么
47880,102,590,？
47881,557,68,前面的说李清照的怕不是看了《历史那些事2》
47882,896,426,500块钱加个锦旗
47883,290,953,人间真实
47884,606,113,谢谢老师
47885,6,371,冰冰
47886,386,660,念经啊！
47887,85,280,姐姐给个姬会
47888,785,598,这是人类想出来的东西？
47889,671,797,保护
47890,438,960,张三竟是自己
47891,281,603,对不起我上大学了
47892,296,682,劲夫劲夫劲夫！！！
47893,399,323,下次一定
47894,381,130,牛
47895,206,307,hhhh
47896,700,810,贝爷
47897,231,219,致敬
47898,77,484,厦门大学
47899,948,633,新年快乐！
47900,712,95,哈哈哈哈哈哈哈哈哈哈哈哈哈
47901,129,191,@电次
47902,193,630,我会问考官你如何验证这个答案，因为整个过程都在依靠假设
47903,467,635,雷霆嘎巴
47904,638,360,中国地质大学
47905,741,660,老公！！！！！！
47906,627,35,浙江音乐生550
47907,125,453,我来算钱 你让我算鸟？
47908,133,111,贵九专属
47909,23,941,480分!!
47910,551,334,天霸横空裂轰
47911,962,210,我靠
47912,679,646,610
47913,467,832,611
47914,570,118,650
47915,353,383,开始痛了
47916,729,165,高达玩具简称高玩
47917,150,6,这些盗墓者也太狂了
47918,940,249,北京师范大学
47919,827,796,？
47920,3,579,也许不够
47921,521,441,狂风绝息斩
47922,503,233,致敬
47923,51,581,1
47924,533,578,夜不干了
47925,210,474,天王老子来他也是劲夫
47926,92,764,我干过这个活
47927,708,705,闪电风暴
47928,732,395,国服翻译：鬼上身
47929,151,831,孤儿斩
47930,37,384,哈哈哈哈哈哈
47931,228,849,害怕
47932,37,404,233
47933,962,699,哈哈哈哈哈哈哈哈哈哈哈
47934,888,260,这个做反战剧片头很有警醒力啊
47935,712,750,可以进去啦！！
47936,56,592,曝(pu)光
47937,560,603,说的有理  执行过于痛苦
47938,325,871,1
47939,535,105,强啊
47940,541,637,你说的可能是我
47941,209,856,1111
47942,791,54,属实牛逼
47943,727,430,卧槽
47944,154,641,一个女人两条腿三个来子两个头
47945,400,270,。
47946,362,280,来啦来
47947,454,430,多发弹幕
47948,757,916,1
47949,610,894,加油呀
47950,257,943,平衡保持不了，太难了
47951,799,832,爱冰冰
47952,568,266,中枪
47953,727,745,100
47954,63,720,哇
47955,491,503,11111
47956,841,585,瞎说
47957,801,221,好家伙，缩减版
47958,469,376,next time a certainly
47959,351,465,痛苦
47960,331,698,ohhhhhhh
47961,678,54,就是中文 例假
47962,575,110,如果怀孕算谁的孩子
47963,984,491,厉害厉害
47964,944,618,我们家两套一千四百万……
47965,721,545,怀着对父母的愧疚而读书，所以恨xue x
47966,103,631,我21了
47967,61,618,爷青回
47968,570,153,骗子
47969,394,597,小杰
47970,867,59,好勇敢
47971,369,330,11111111
47972,148,400,！！快办！
47973,401,197,我现在还挂着一个刷的QQ会员 好几年了。
47974,673,660,西西外挂
47975,417,64,俄语
47976,935,603,1
47977,164,779,1
47978,637,959,徐被红的画
47979,150,605,爷青回
47980,18,336,六上科学书里有
47981,649,261,我18.......
47982,703,947,1
47983,943,219,1
47984,492,202,这是徐悲鸿被黑的最惨的一次
47985,506,52,我可以
47986,480,405,那些人害怕人类的进步
47987,620,8,哈哈哈哈哈哈哈哈
47988,775,47,真的，我卡了几年
47989,743,113,Java
47990,745,30,解防沉迷我之前自己的号，乱搞了几下就被解除了，，，
47991,618,706,1111111
47992,624,646,放弃
47993,88,598,3个胸
47994,598,548,徐喜
47995,193,393,冲冲冲
47996,730,313,加油！
47997,593,141,可以解锁很多姿势
47998,414,820,上周的吧，哈哈哈哈
47999,270,532,这个就是爱情
48000,341,391,海猴子？
48001,95,927,正道之光
48002,925,576,冲冲冲
48003,298,374,使命召唤
48004,610,107,卖出去买新的写孩子姓名
48005,694,511,蓝胖
48006,347,63,这哥们是印度人  能查清常识么
48007,696,891,前面说举报不喜欢踩的，行了消停会吧 大家都知道你是小丑了
48008,580,727,我手机里莫名有一张1970年的照片
48009,910,640,巨人症，八年级生命科学课本里有
48010,85,514,来围观
48011,691,877,没钱啊，没钱导致贫穷。
48012,689,478,一库嗖，一库哟
48013,756,601,他没说全，虽然继承时候不收费，但是如果你要转卖继承来的房子税很高
48014,478,476,承影
48015,317,588,路加福音第十七章中说
48016,872,89,爱学习
48017,240,126,那就下次也丕定
48018,667,492,活在当下
48019,473,574,我就有好多个这样的同学，不过我跟他们关系挺好的\^O^/
48020,136,519,50
48021,109,961,现在这块竞争太激烈了。不是很看好这块的创业。 免费高质量的资源一大堆，完全没优势啊。
48022,314,568,叶
48023,394,894,美国翻天了
48024,495,546,比如你
48025,144,838,泪目
48026,488,538,爱了爱了
48027,988,213,怕不是肿瘤吧
48028,853,203,真对不起
48029,808,926,这是抢钱啊
48030,724,370,按不下“F”键
48031,185,526,假期：我当时害怕极了
48032,807,844,哈哈哈哈
48033,753,579,还是卖了现金交易存卡里最划算
48034,277,18,总是想着刮点民脂民膏
48035,321,514,爱冰冰
48036,918,574,挺好的
48037,848,624,上周的
48038,209,563,公平
48039,505,635,我刀呢
48040,338,911,搜大有
48041,676,536,100!
48042,191,19,哈哈哈哈哈哈
48043,650,492,土乡随俗
48044,719,550,慢慢会好吧
48045,724,324,有几个b？
48046,133,190,笑话
48047,479,179,哈哈哈
48048,76,412,卧槽！
48049,973,443,下次一定
48050,801,875,公屏
48051,946,453,问题买不起还能买卖过户吗
48052,543,289,中枪
48053,924,741,哈哈哈哈哈哈
48054,698,535,100
48055,157,442,ohoooooo想买了
48056,700,318,做中国人多好
48057,74,398,][o
48058,885,37,是我了
48059,30,918,七个月！！！！！！！！！！！
48060,172,126,我准备好了，我还没准备好
48061,890,154,公屏
48062,440,212,所跌斯捏
48063,690,940,如果赔了呢。。。
48064,734,270,哈哈哈哈哈哈哈哈哈
48065,951,396,大佬
48066,461,508,为自己而活，战胜病魔。
48067,166,294,不是在一个人或者一群人之中！
48068,475,32,中枪
48069,802,556,哈哈还有发什么干扰码
48070,184,866,我谢谢你
48071,420,520,突然手抖
48072,575,23,成年小朋友表示也想买
48073,830,862,中枪
48074,296,129,撒你太塔
48075,724,626,给你夹断
48076,574,714,这个图的jiojio还挺萌的
48077,243,636,爷青回
48078,736,470,肉鸡来啦
48079,864,785,收藏夹吃灰吧
48080,707,843,春丽？
48081,67,548,书中真这么说的？
48082,570,258,上周的？
48083,337,574,淦 以前防沉迷还真给骗了
48084,478,694,下次一定
48085,868,933,这不比博人传烫 ！？j……
48086,513,369,强钱啊
48087,355,835,你姓姬吗？
48088,475,418,1
48089,492,544,猫池刷钻
48090,721,238,厉害
48091,197,319,对 就是这么刷的
48092,53,95,1111
48093,265,404,明天都没有的人，还能考虑长远的目标？
48094,63,653,他不是一直在做流氓软件？
48095,125,975,这界面仿的b站啊
48096,599,921,11111111
48097,171,888,女超人！
48098,588,244,收藏
48099,439,590,咋注册啊啊啊啊啊啊
48100,314,905,白嫖不分国界（doge
48101,761,531,好
48102,47,472,这个马看起来软不拉几的比例还不对
48103,329,250,16块刷了半年超级会员，但它说到是永久
48104,425,727,完成入股
48105,949,809,抢钱啊
48106,822,917,草…
48107,661,36,1
48108,484,206,真的
48109,822,697,直接给钱
48110,671,670,11111
48111,852,271,哦来，三舅
48112,212,439,好的，马上往死里买幼崽版
48113,620,731,海猴子
48114,492,897,现在还有啊，某某助手
48115,561,669,好家伙，爱了爱了
48116,841,908,你很棒
48117,666,368,幸苦了
48118,4,624,封面在哪儿？
48119,843,322,大胃王
48120,660,119,中枪
48121,359,957,青春版
48122,99,903,1
48123,892,388,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
48124,554,383,这个界面，爷青回
48125,432,905,1
48126,571,778,那如果借父母钱不还，以房抵债呢？
48127,717,864,1
48128,767,517,哇塞
48129,670,500,爷青回
48130,210,39,冲冲冲
48131,302,486,悬崖勒冰
48132,912,135,就是我
48133,756,353,可能是个比规定的吧
48134,103,190,哈哈哈哈哈哈哈哈哈
48135,424,880,真的是
48136,637,328,那穷不过三代和富不过三代怎么解释？
48137,284,22,真实
48138,914,840,得努力了
48139,346,144,你们不是机器，也并非牲畜，你们是人
48140,624,312,1
48141,840,282,国内的流氓系统我用的都快吐了，赶紧出
48142,443,30,不要脸，抢钱
48143,264,413,我想哭
48144,833,528,想起了游戏功夫踢馆
48145,888,70,没懂，有啥特殊的吗这个网站。看看wiki不就行了。
48146,61,142,芜湖
48147,341,201,我他妈一外行看着都不对。比例很怪，也没意境
48148,110,303,好啊！！！
48149,396,188,中枪
48150,458,611,双头金刚
48151,5,506,撸起袖子进入学习状态
48152,391,845,说可能会被他揍死的人笑死我了
48153,721,873,孩子长得这么丑 怎么爱上学习？
48154,590,114,好家伙，这真的爱了唉了。。。已经注册  三连。
48155,824,372,1
48156,264,175,发量惊人
48157,819,134,总之就是刮民脂民膏
48158,109,69,Excel
48159,673,669,中枪
48160,219,5,我同学也是这样。好多年没见了
48161,139,763,、
48162,179,707,liberity will never perish
48163,860,900,0
48164,119,830,感谢贡享者QAQ
48165,842,445,我才16小时候看过
48166,912,957,2
48167,265,381,哈哈哈哈哈
48168,92,693,鼓勵她老公去捐精造福天下蒼生
48169,949,331,6个孔3个胸
48170,181,626,人群中突然冲出了一个光头
48171,487,485,50
48172,635,326,没有python教学吗
48173,175,713,1
48174,695,364,这不挤爆hhhhh
48175,308,93,我靠
48176,409,444,正道的光
48177,205,141,放屁的
48178,757,923,还超市大妈呢，你妈吹牛都没你厉害。
48179,182,535,卡盟呢
48180,830,546,感谢
48181,488,531,爷青回
48182,111,792,600
48183,259,637,还没看就想笑了
48184,740,719,买
48185,132,562,人生赢家
48186,527,19,我完全笑不出来，这病太不容易了
48187,678,539,爸妈说等你死了给
48188,828,161,公屏
48189,786,964,我也想学外语
48190,407,46,假的
48191,96,55,加油加油
48192,816,88,1
48193,205,727,说这个我就不困了，当时这种软件都有研究
48194,850,653,头发比我还高
48195,956,641,宝 彪
48196,519,498,姿势女王
48197,733,353,不能拉多了，只能拉一点点
48198,361,827,顶币了
48199,293,775,1
48200,952,582,没人性 
48201,346,573,我亲眼见我同学成功过
48202,314,822,害怕
48203,116,231,针不错 
48204,969,818,1111111
48205,9,697,加油！
48206,482,501,已经不能访问了
48207,711,4,1000
48208,124,472,明明没有大蒜味。
48209,745,313,限价
48210,941,916,〈〈    词    语    优    美    〉〉
48211,365,835,贾平凹的凹就是读wa啊……
48212,567,751,汤臣一品最小户型456
48213,350,903,韩红？？
48214,67,962,国内销售好好听听
48215,830,301,爱自己
48216,719,763,牛逼！
48217,755,465,JAJAJAJAJAJAJAJAHAJAJAJAJA
48218,596,811,好诗
48219,706,661,做成最难吃的就是偷国爱的
48220,578,868,德国：想当年我一打全世界……
48221,417,191,当代学阀
48222,909,733,吸咯咯咯咯咯咯～
48223,286,546,哦～这个语气像我的翼装飞行教练，爱了
48224,288,254,好家伙啊
48225,347,795,抗压能力不行
48226,137,261,干得漂亮
48227,41,183,呵呵
48228,432,864,潘二世也应处理
48229,312,218,我借钱给他们
48230,433,885,还真是纨绔子弟
48231,129,947,爱自己
48232,50,546,这里建议你们改国旗呢亲
48233,702,54,哦是吗
48234,158,270,偶尔会
48235,267,32,哈哈哈哈
48236,468,79,hhh
48237,484,11,"""打开电视都是我们"""
48238,503,46,煞笔
48239,496,724,空天地网络一体化作战
48240,272,727,美国，从来没那么富裕过
48241,586,439,哈哈可爱的声音
48242,391,243,哈曼的老提督了
48243,568,130,砖 家
48244,742,43,哈哈哈哈哈哈哈哈哈
48245,543,120,丝滑
48246,229,114,说狗的有病吧
48247,847,382,哈哈哈哈哈
48248,561,672,高投资课堂
48249,675,26,有心跳声
48250,689,827,斯
48251,975,603,阅读理解的专家
48252,796,755,哈哈哈哈哈哈
48253,450,722,好起来了！
48254,974,561,哈哈哈哈哈哈哈
48255,597,867,印度NB!
48256,674,205,爱自己
48257,174,78,卧槽，我锁丢了
48258,739,485,抽烟烟的没做好，这个屋子都不好了
